"SKU PADRE","SKU HIJO",Producto,Existencias,Activo
NT122-HGJ,UNT122CHGJ6A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Camisón Manga Corta",82,1
NT122-HGJ,UNT122CHGJ8A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Camisón Manga Corta",89,1
NT122-KGH,UNT122CKGH10A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Camisón Manga Corta",36,1
NT122-KGH,UNT122CKGH12A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Camisón Manga Corta",38,1
NT122-KGH,UNT122CKGH14A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Camisón Manga Corta",37,1
NT122-KGH,UNT122CKGH16A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Camisón Manga Corta",37,1
NT122-KGH,UNT122CKGH4A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Camisón Manga Corta",84,1
NT122-KGH,UNT122CKGH6A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Camisón Manga Corta",85,1
NT122-KGH,UNT122CKGH8A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Camisón Manga Corta",88,1
NT123-KGG,UNT123CKGG10A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",34,1
NT123-KGG,UNT123CKGG12A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",33,1
NT123-KGG,UNT123CKGG14A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",34,1
NT123-KGG,UNT123CKGG16A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",34,1
NT123-KGG,UNT123CKGG4A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",84,1
NT123-KGG,UNT123CKGG6A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",87,1
NT123-KGG,UNT123CKGG8A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",84,1
NT123-KGH,UNT123CKGH10A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",34,1
NT123-KGH,UNT123CKGH12A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",39,1
NT123-KGH,UNT123CKGH14A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",37,1
NT123-KGH,UNT123CKGH16A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",37,1
NT123-KGH,UNT123CKGH4A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",76,1
NT123-KGH,UNT123CKGH6A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",91,1
NT123-KGH,UNT123CKGH8A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Corta, Pantalón y Camisón Manga Larga",78,1
NT124-EUN,UNT124CEUN10A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Bermuda",32,1
NT124-EUN,UNT124CEUN12A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Bermuda",33,1
NT124-EUN,UNT124CEUN14A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Bermuda",36,1
NT124-EUN,UNT124CEUN16A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Bermuda",28,1
NT124-EUN,UNT124CEUN4A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Bermuda",86,1
NT124-EUN,UNT124CEUN6A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Bermuda",81,1
NT124-EUN,UNT124CEUN8A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Bermuda",88,1
NT125-EUN,UNT125CEUN10A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Bermuda",24,1
NT125-EUN,UNT125CEUN12A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Bermuda",25,1
NT125-EUN,UNT125CEUN14A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Bermuda",19,1
NT125-EUN,UNT125CEUN16A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Bermuda",29,1
NT125-EUN,UNT125CEUN4A,"Set de Pijama 3 Piezas en Algodón Hipoalergénico, Playera Manga Larga, Pantalón y Bermuda",82,1
